"subject","item","target_response","sentence_type","seen_in_training","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","linear","mean_cossim_to_targets","f.score.pre.training","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n","RT"
"37","99","Object target","neg perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.27333659850449,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3918
"37","90","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.05896001776942,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3162
"37","42","Subject target","raising perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.55410354543633,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,5188
"37","84","Object target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",8.76577054398726,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,6411
"37","105","Object target","cleft subject raising perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",8.12563098847706,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,3380
"37","38","Subject target","cleft subject perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.09040229659332,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,3263
"37","104","Object target","neg perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",8.42836197770962,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,4575
"37","46","Subject target","perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.14496941708788,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,3446
"37","68","Object target","cleft subject perfect passive","Seen","human","Don't mask blork","convergence","[subj]",7.99867136101578,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2977
"37","69","Object target","neg perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.15478757276852,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3480
"37","50","Subject target","cleft subject raising perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.24143968982973,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,3795
"37","61","Object target","perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",8.35936910622267,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,4270
"37","10","Subject target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.04109100370863,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,3106
"37","33","Subject target","cleft subject perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.17526610411206,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3552
"37","77","Object target","raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.23747928861363,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3780
"37","1","Subject target","perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.0805469658245,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3231
"37","96","Object target","perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.15908865466791,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3495
"37","43","Subject target","cleft subject perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.38662882139512,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,4388
"37","29","Subject target","neg perfect passive","Seen","human","Don't mask blork","convergence","[obj]",9.03931477492408,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,8428
"37","120","Object target","cleft subject raising perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.07527154629746,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3214
"37","52","Subject target","raising perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.18507147753228,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,3587
"37","108","Object target","cleft subject perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.30350479887278,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,4038
"37","12","Subject target","raising perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",7.96693349840484,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,2884
"37","117","Object target","raising perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.06589354696427,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3184
"37","53","Subject target","cleft subject perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.56940606286317,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,5268
"37","70","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.25009775257285,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3828
"37","74","Object target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.9229859587112,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2760
"37","79","Object target","neg perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.22496747891458,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3733
"37","56","Subject target","perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.56598335558567,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,5250
"37","34","Subject target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.08856180527623,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3257
"37","26","Subject target","perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.37516869138682,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,4338
"37","118","Object target","cleft subject perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.18088094199639,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3572
"37","71","Object target","perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.99564360428727,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2968
"37","49","Subject target","neg perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.10530751550515,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,3312
"37","48","Subject target","cleft subject perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.25270667656764,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,3838
"37","27","Subject target","raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.72371943690701,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,6147
"37","115","Object target","cleft subject raising perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",8.47156801338996,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,4777
"37","75","Object target","cleft subject raising perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",8.31556648356428,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,4087
"37","109","Object target","neg perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.11432470915534,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3342
"37","114","Object target","neg perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.99193051985248,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,2957
"37","111","Object target","perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",8.12444685571585,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,3376
"37","80","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.00469951054955,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2995
"37","89","Object target","neg perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.35936910622267,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,4270
"37","45","Subject target","cleft subject raising perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.47949132423223,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,4815
"37","4","Subject target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.27588566947436,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3928
"37","107","Object target","raising perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.23323750070527,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3764
"37","116","Object target","perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",8.09833884618906,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,3289
"37","100","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.20193435119422,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3648
"37","28","Subject target","cleft subject perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.4707303170059,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,4773
"37","17","Subject target","raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.15765701519647,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,3490
"37","76","Object target","perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.2482674474469,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3821
"38","110","Object target","cleft subject raising perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",9.12172771361958,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,9152
"38","18","Subject target","cleft subject perfect passive","Seen","human","Don't mask blork","convergence","[obj]",7.79152281915073,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,2420
"38","113","Object target","cleft subject perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",8.06274790108635,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,3174
"38","80","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",8.0106915391303,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,3013
"38","111","Object target","perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.6004023345004,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,1999
"38","106","Object target","perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",7.82324569068552,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,2498
"38","96","Object target","perfect passive","Seen","human","Don't mask blork","convergence","[subj]",7.70706265537047,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2224
"38","35","Subject target","cleft subject raising perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.0375431851187,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3095
"38","26","Subject target","perfect passive","Seen","human","Don't mask blork","convergence","[obj]",7.93701748951545,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,2799
"38","82","Object target","raising perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.80669637252118,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2457
"38","86","Object target","perfect passive","Seen","human","Don't mask blork","convergence","[subj]",7.68708015578313,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2180
"38","10","Subject target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",7.69621263934641,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,2200
"38","63","Object target","cleft subject perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.76387128782022,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2354
"38","102","Object target","raising perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.74543561027438,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,2311
"38","81","Object target","perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.83082299513532,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2517
"38","116","Object target","perfect passive","Unseen","human","Don't mask blork","convergence","[subj]",7.71289096149013,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,0.5,0.5,-0.5,-0.5,2237
"38","90","Object target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[subj]",7.76174498465891,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2349
"38","44","Subject target","neg perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",8.68794811183873,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,5931
"38","79","Object target","neg perfect passive","Seen","human","Don't mask blork","convergence","[subj]",7.64778604544093,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,0.5,0.5,-0.5,-0.5,2096
"38","56","Subject target","perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",7.88004820097158,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,2644
"38","91","Object target","perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.5569505720129,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,1914
"38","85","Object target","cleft subject raising perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",8.29928590689727,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,4021
"38","64","Object target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.70165236264223,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2212
"38","115","Object target","cleft subject raising perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.64060382639363,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,2081
"38","112","Object target","raising perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.51316354523408,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,1832
"38","114","Object target","neg perfect transitive","Unseen","human","Don't mask blork","convergence","[obj]",7.87435882472988,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,0.5,0.5,0.5,-0.5,2629
"38","38","Subject target","cleft subject perfect passive","Seen","human","Don't mask blork","convergence","[obj]",7.72885582385254,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,2273
"38","60","Subject target","cleft subject raising perfect passive","Unseen","human","Don't mask blork","convergence","[obj]",8.50289140670538,FALSE,"OVS passive",NA,"Linear",NA,NA,-0.5,-0.5,0.5,-0.5,-0.5,4929
"38","72","Object target","raising perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",8.69165057315339,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,5953
"38","53","Subject target","cleft subject perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",7.97246601597457,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,2900
"38","6","Subject target","perfect passive","Seen","human","Don't mask blork","convergence","[obj]",9.52259309836217,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,13665
"38","45","Subject target","cleft subject raising perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",7.9592759601164,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,2862
"38","29","Subject target","neg perfect passive","Seen","human","Don't mask blork","convergence","[obj]",9.01748351326684,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,8245.99999999999
"38","13","Subject target","cleft subject perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",7.65491704784832,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,2111
"38","21","Subject target","perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",9.80200838358627,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,18070
"38","43","Subject target","cleft subject perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",9.06900719585954,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,8682
"38","9","Subject target","neg perfect passive","Seen","human","Don't mask blork","convergence","[obj]",9.07383312732152,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,8723.99999999999
"38","61","Object target","perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.62217459481762,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,2043
"38","34","Subject target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",10.1344008411147,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,25195
"38","3","Subject target","cleft subject perfect transitive","Seen","human","Don't mask blork","convergence","[subj]",8.10107150311954,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,-0.5,0.5,0.5,-0.5,3298
"38","51","Subject target","perfect transitive","Unseen","human","Don't mask blork","convergence","[subj]",7.64969262371151,TRUE,"SVO active",NA,"Linear",NA,NA,-0.5,-0.5,0.5,0.5,-0.5,2100
"38","40","Subject target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",7.93451346388226,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,2792
"38","30","Subject target","cleft subject raising perfect passive","Seen","human","Don't mask blork","convergence","[obj]",8.81284343351719,FALSE,"OVS passive",NA,"Linear",NA,NA,0.5,-0.5,0.5,-0.5,-0.5,6720
"38","84","Object target","neg perfect transitive","Seen","human","Don't mask blork","convergence","[obj]",7.56320059235807,TRUE,"SVO active",NA,"Linear",NA,NA,0.5,0.5,0.5,0.5,-0.5,1926
