"subject","item","adverb","voice.n","data_source.n","target_response.n","seen_in_training.n","correct"
7,4,1,0.5,-0.5,-0.5,0.5,TRUE
7,4,2,0.5,-0.5,-0.5,0.5,TRUE
7,4,3,0.5,-0.5,-0.5,0.5,TRUE
7,4,4,0.5,-0.5,-0.5,0.5,TRUE
7,5,1,0.5,-0.5,-0.5,0.5,TRUE
7,5,2,0.5,-0.5,-0.5,0.5,TRUE
7,5,3,0.5,-0.5,-0.5,0.5,TRUE
7,5,4,0.5,-0.5,-0.5,0.5,TRUE
7,6,1,-0.5,-0.5,-0.5,0.5,FALSE
7,6,2,-0.5,-0.5,-0.5,0.5,FALSE
7,6,3,-0.5,-0.5,-0.5,0.5,FALSE
7,6,4,-0.5,-0.5,-0.5,0.5,FALSE
7,7,1,-0.5,-0.5,-0.5,0.5,FALSE
7,7,2,-0.5,-0.5,-0.5,0.5,FALSE
7,7,3,-0.5,-0.5,-0.5,0.5,FALSE
7,7,4,-0.5,-0.5,-0.5,0.5,FALSE
7,8,1,-0.5,-0.5,-0.5,0.5,FALSE
7,8,2,-0.5,-0.5,-0.5,0.5,FALSE
7,8,3,-0.5,-0.5,-0.5,0.5,FALSE
7,8,4,-0.5,-0.5,-0.5,0.5,FALSE
7,9,1,-0.5,-0.5,-0.5,0.5,FALSE
7,9,2,-0.5,-0.5,-0.5,0.5,FALSE
7,9,3,-0.5,-0.5,-0.5,0.5,FALSE
7,9,4,-0.5,-0.5,-0.5,0.5,FALSE
7,10,1,-0.5,-0.5,-0.5,0.5,FALSE
7,10,2,-0.5,-0.5,-0.5,0.5,FALSE
7,10,3,-0.5,-0.5,-0.5,0.5,FALSE
7,10,4,-0.5,-0.5,-0.5,0.5,FALSE
7,11,1,0.5,-0.5,-0.5,0.5,TRUE
7,11,2,0.5,-0.5,-0.5,0.5,TRUE
7,11,3,0.5,-0.5,-0.5,0.5,TRUE
7,11,4,0.5,-0.5,-0.5,0.5,TRUE
7,12,1,0.5,-0.5,-0.5,0.5,TRUE
7,12,2,0.5,-0.5,-0.5,0.5,TRUE
7,12,3,0.5,-0.5,-0.5,0.5,TRUE
7,12,4,0.5,-0.5,-0.5,0.5,TRUE
7,13,1,0.5,-0.5,-0.5,0.5,TRUE
7,13,2,0.5,-0.5,-0.5,0.5,TRUE
7,13,3,0.5,-0.5,-0.5,0.5,TRUE
7,13,4,0.5,-0.5,-0.5,0.5,TRUE
7,14,1,0.5,-0.5,-0.5,0.5,TRUE
7,14,2,0.5,-0.5,-0.5,0.5,TRUE
7,14,3,0.5,-0.5,-0.5,0.5,TRUE
7,14,4,0.5,-0.5,-0.5,0.5,TRUE
7,15,1,0.5,-0.5,-0.5,0.5,TRUE
7,15,2,0.5,-0.5,-0.5,0.5,TRUE
7,15,3,0.5,-0.5,-0.5,0.5,TRUE
7,15,4,0.5,-0.5,-0.5,0.5,TRUE
7,16,1,-0.5,-0.5,-0.5,0.5,FALSE
7,16,2,-0.5,-0.5,-0.5,0.5,TRUE
7,16,3,-0.5,-0.5,-0.5,0.5,TRUE
7,16,4,-0.5,-0.5,-0.5,0.5,TRUE
7,17,1,-0.5,-0.5,-0.5,0.5,FALSE
7,17,2,-0.5,-0.5,-0.5,0.5,FALSE
7,17,3,-0.5,-0.5,-0.5,0.5,TRUE
7,17,4,-0.5,-0.5,-0.5,0.5,TRUE
7,18,1,-0.5,-0.5,-0.5,0.5,TRUE
7,18,2,-0.5,-0.5,-0.5,0.5,TRUE
7,18,3,-0.5,-0.5,-0.5,0.5,TRUE
7,18,4,-0.5,-0.5,-0.5,0.5,TRUE
7,19,1,-0.5,-0.5,-0.5,0.5,FALSE
7,19,2,-0.5,-0.5,-0.5,0.5,FALSE
7,19,3,-0.5,-0.5,-0.5,0.5,TRUE
7,19,4,-0.5,-0.5,-0.5,0.5,TRUE
7,20,1,-0.5,-0.5,-0.5,0.5,TRUE
7,20,2,-0.5,-0.5,-0.5,0.5,TRUE
7,20,3,-0.5,-0.5,-0.5,0.5,TRUE
7,20,4,-0.5,-0.5,-0.5,0.5,TRUE
7,21,1,0.5,-0.5,-0.5,0.5,TRUE
7,21,2,0.5,-0.5,-0.5,0.5,TRUE
7,21,3,0.5,-0.5,-0.5,0.5,TRUE
7,21,4,0.5,-0.5,-0.5,0.5,TRUE
7,22,1,0.5,-0.5,-0.5,0.5,TRUE
7,22,2,0.5,-0.5,-0.5,0.5,TRUE
7,22,3,0.5,-0.5,-0.5,0.5,TRUE
7,22,4,0.5,-0.5,-0.5,0.5,TRUE
7,23,1,0.5,-0.5,-0.5,0.5,TRUE
7,23,2,0.5,-0.5,-0.5,0.5,TRUE
7,23,3,0.5,-0.5,-0.5,0.5,TRUE
7,23,4,0.5,-0.5,-0.5,0.5,TRUE
7,24,1,0.5,-0.5,-0.5,0.5,TRUE
7,24,2,0.5,-0.5,-0.5,0.5,TRUE
7,24,3,0.5,-0.5,-0.5,0.5,TRUE
7,24,4,0.5,-0.5,-0.5,0.5,TRUE
7,25,1,0.5,-0.5,-0.5,0.5,TRUE
7,25,2,0.5,-0.5,-0.5,0.5,TRUE
7,25,3,0.5,-0.5,-0.5,0.5,TRUE
7,25,4,0.5,-0.5,-0.5,0.5,TRUE
7,26,1,-0.5,-0.5,-0.5,0.5,FALSE
7,26,2,-0.5,-0.5,-0.5,0.5,FALSE
7,26,3,-0.5,-0.5,-0.5,0.5,TRUE
7,26,4,-0.5,-0.5,-0.5,0.5,TRUE
7,27,1,-0.5,-0.5,-0.5,0.5,FALSE
7,27,2,-0.5,-0.5,-0.5,0.5,FALSE
7,27,3,-0.5,-0.5,-0.5,0.5,TRUE
7,27,4,-0.5,-0.5,-0.5,0.5,TRUE
7,28,1,-0.5,-0.5,-0.5,0.5,TRUE
7,28,2,-0.5,-0.5,-0.5,0.5,TRUE
7,28,3,-0.5,-0.5,-0.5,0.5,TRUE
7,28,4,-0.5,-0.5,-0.5,0.5,TRUE
7,29,1,-0.5,-0.5,-0.5,0.5,FALSE
7,29,2,-0.5,-0.5,-0.5,0.5,FALSE
7,29,3,-0.5,-0.5,-0.5,0.5,FALSE
7,29,4,-0.5,-0.5,-0.5,0.5,TRUE
7,30,1,-0.5,-0.5,-0.5,0.5,TRUE
7,30,2,-0.5,-0.5,-0.5,0.5,TRUE
7,30,3,-0.5,-0.5,-0.5,0.5,TRUE
7,30,4,-0.5,-0.5,-0.5,0.5,TRUE
7,31,1,0.5,-0.5,-0.5,0.5,TRUE
7,31,2,0.5,-0.5,-0.5,0.5,TRUE
7,31,3,0.5,-0.5,-0.5,0.5,TRUE
7,31,4,0.5,-0.5,-0.5,0.5,TRUE
7,32,1,0.5,-0.5,-0.5,0.5,TRUE
7,32,2,0.5,-0.5,-0.5,0.5,TRUE
7,32,3,0.5,-0.5,-0.5,0.5,TRUE
7,32,4,0.5,-0.5,-0.5,0.5,TRUE
7,33,1,0.5,-0.5,-0.5,0.5,TRUE
7,33,2,0.5,-0.5,-0.5,0.5,TRUE
7,33,3,0.5,-0.5,-0.5,0.5,TRUE
7,33,4,0.5,-0.5,-0.5,0.5,TRUE
7,34,1,0.5,-0.5,-0.5,0.5,TRUE
7,34,2,0.5,-0.5,-0.5,0.5,TRUE
7,34,3,0.5,-0.5,-0.5,0.5,TRUE
7,34,4,0.5,-0.5,-0.5,0.5,TRUE
7,35,1,0.5,-0.5,-0.5,0.5,TRUE
7,35,2,0.5,-0.5,-0.5,0.5,TRUE
7,35,3,0.5,-0.5,-0.5,0.5,TRUE
7,35,4,0.5,-0.5,-0.5,0.5,TRUE
7,36,1,-0.5,-0.5,-0.5,0.5,FALSE
7,36,2,-0.5,-0.5,-0.5,0.5,FALSE
7,36,3,-0.5,-0.5,-0.5,0.5,TRUE
7,36,4,-0.5,-0.5,-0.5,0.5,TRUE
7,37,1,-0.5,-0.5,-0.5,0.5,FALSE
7,37,2,-0.5,-0.5,-0.5,0.5,FALSE
7,37,3,-0.5,-0.5,-0.5,0.5,TRUE
7,37,4,-0.5,-0.5,-0.5,0.5,TRUE
7,38,1,-0.5,-0.5,-0.5,0.5,TRUE
7,38,2,-0.5,-0.5,-0.5,0.5,TRUE
7,38,3,-0.5,-0.5,-0.5,0.5,TRUE
7,38,4,-0.5,-0.5,-0.5,0.5,TRUE
7,39,1,-0.5,-0.5,-0.5,0.5,FALSE
7,39,2,-0.5,-0.5,-0.5,0.5,FALSE
7,39,3,-0.5,-0.5,-0.5,0.5,TRUE
7,39,4,-0.5,-0.5,-0.5,0.5,FALSE
7,40,1,-0.5,-0.5,-0.5,0.5,FALSE
7,40,2,-0.5,-0.5,-0.5,0.5,TRUE
7,40,3,-0.5,-0.5,-0.5,0.5,TRUE
7,40,4,-0.5,-0.5,-0.5,0.5,TRUE
7,41,1,0.5,-0.5,-0.5,-0.5,TRUE
7,41,2,0.5,-0.5,-0.5,-0.5,TRUE
7,41,3,0.5,-0.5,-0.5,-0.5,TRUE
7,41,4,0.5,-0.5,-0.5,-0.5,TRUE
7,42,1,0.5,-0.5,-0.5,-0.5,TRUE
7,42,2,0.5,-0.5,-0.5,-0.5,TRUE
7,42,3,0.5,-0.5,-0.5,-0.5,TRUE
7,42,4,0.5,-0.5,-0.5,-0.5,TRUE
7,43,1,0.5,-0.5,-0.5,-0.5,TRUE
7,43,2,0.5,-0.5,-0.5,-0.5,TRUE
7,43,3,0.5,-0.5,-0.5,-0.5,TRUE
7,43,4,0.5,-0.5,-0.5,-0.5,TRUE
7,44,1,0.5,-0.5,-0.5,-0.5,TRUE
7,44,2,0.5,-0.5,-0.5,-0.5,TRUE
7,44,3,0.5,-0.5,-0.5,-0.5,TRUE
7,44,4,0.5,-0.5,-0.5,-0.5,TRUE
7,45,1,0.5,-0.5,-0.5,-0.5,TRUE
7,45,2,0.5,-0.5,-0.5,-0.5,TRUE
7,45,3,0.5,-0.5,-0.5,-0.5,TRUE
7,45,4,0.5,-0.5,-0.5,-0.5,TRUE
7,46,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,46,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,46,3,-0.5,-0.5,-0.5,-0.5,FALSE
7,46,4,-0.5,-0.5,-0.5,-0.5,FALSE
7,47,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,47,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,47,3,-0.5,-0.5,-0.5,-0.5,FALSE
7,47,4,-0.5,-0.5,-0.5,-0.5,FALSE
7,48,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,48,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,48,3,-0.5,-0.5,-0.5,-0.5,FALSE
7,48,4,-0.5,-0.5,-0.5,-0.5,FALSE
7,49,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,49,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,49,3,-0.5,-0.5,-0.5,-0.5,FALSE
7,49,4,-0.5,-0.5,-0.5,-0.5,FALSE
7,50,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,50,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,50,3,-0.5,-0.5,-0.5,-0.5,FALSE
7,50,4,-0.5,-0.5,-0.5,-0.5,FALSE
7,51,1,0.5,-0.5,-0.5,-0.5,TRUE
7,51,2,0.5,-0.5,-0.5,-0.5,TRUE
7,51,3,0.5,-0.5,-0.5,-0.5,TRUE
7,51,4,0.5,-0.5,-0.5,-0.5,TRUE
7,52,1,0.5,-0.5,-0.5,-0.5,TRUE
7,52,2,0.5,-0.5,-0.5,-0.5,TRUE
7,52,3,0.5,-0.5,-0.5,-0.5,TRUE
7,52,4,0.5,-0.5,-0.5,-0.5,TRUE
7,53,1,0.5,-0.5,-0.5,-0.5,TRUE
7,53,2,0.5,-0.5,-0.5,-0.5,TRUE
7,53,3,0.5,-0.5,-0.5,-0.5,TRUE
7,53,4,0.5,-0.5,-0.5,-0.5,TRUE
7,54,1,0.5,-0.5,-0.5,-0.5,TRUE
7,54,2,0.5,-0.5,-0.5,-0.5,TRUE
7,54,3,0.5,-0.5,-0.5,-0.5,TRUE
7,54,4,0.5,-0.5,-0.5,-0.5,TRUE
7,55,1,0.5,-0.5,-0.5,-0.5,TRUE
7,55,2,0.5,-0.5,-0.5,-0.5,TRUE
7,55,3,0.5,-0.5,-0.5,-0.5,TRUE
7,55,4,0.5,-0.5,-0.5,-0.5,TRUE
7,56,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,56,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,56,3,-0.5,-0.5,-0.5,-0.5,TRUE
7,56,4,-0.5,-0.5,-0.5,-0.5,TRUE
7,57,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,57,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,57,3,-0.5,-0.5,-0.5,-0.5,TRUE
7,57,4,-0.5,-0.5,-0.5,-0.5,TRUE
7,58,1,-0.5,-0.5,-0.5,-0.5,TRUE
7,58,2,-0.5,-0.5,-0.5,-0.5,TRUE
7,58,3,-0.5,-0.5,-0.5,-0.5,TRUE
7,58,4,-0.5,-0.5,-0.5,-0.5,TRUE
7,59,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,59,2,-0.5,-0.5,-0.5,-0.5,FALSE
7,59,3,-0.5,-0.5,-0.5,-0.5,TRUE
7,59,4,-0.5,-0.5,-0.5,-0.5,TRUE
7,60,1,-0.5,-0.5,-0.5,-0.5,FALSE
7,60,2,-0.5,-0.5,-0.5,-0.5,TRUE
7,60,3,-0.5,-0.5,-0.5,-0.5,TRUE
7,60,4,-0.5,-0.5,-0.5,-0.5,TRUE
7,61,1,0.5,-0.5,0.5,0.5,TRUE
7,61,2,0.5,-0.5,0.5,0.5,TRUE
7,61,3,0.5,-0.5,0.5,0.5,TRUE
7,61,4,0.5,-0.5,0.5,0.5,TRUE
7,62,1,0.5,-0.5,0.5,0.5,TRUE
7,62,2,0.5,-0.5,0.5,0.5,TRUE
7,62,3,0.5,-0.5,0.5,0.5,TRUE
7,62,4,0.5,-0.5,0.5,0.5,TRUE
7,63,1,0.5,-0.5,0.5,0.5,TRUE
7,63,2,0.5,-0.5,0.5,0.5,TRUE
7,63,3,0.5,-0.5,0.5,0.5,TRUE
7,63,4,0.5,-0.5,0.5,0.5,FALSE
7,64,1,0.5,-0.5,0.5,0.5,TRUE
7,64,2,0.5,-0.5,0.5,0.5,TRUE
7,64,3,0.5,-0.5,0.5,0.5,TRUE
7,64,4,0.5,-0.5,0.5,0.5,TRUE
7,65,1,0.5,-0.5,0.5,0.5,TRUE
7,65,2,0.5,-0.5,0.5,0.5,TRUE
7,65,3,0.5,-0.5,0.5,0.5,TRUE
7,65,4,0.5,-0.5,0.5,0.5,FALSE
7,66,1,-0.5,-0.5,0.5,0.5,TRUE
7,66,2,-0.5,-0.5,0.5,0.5,TRUE
7,66,3,-0.5,-0.5,0.5,0.5,TRUE
7,66,4,-0.5,-0.5,0.5,0.5,TRUE
7,67,1,-0.5,-0.5,0.5,0.5,TRUE
7,67,2,-0.5,-0.5,0.5,0.5,TRUE
7,67,3,-0.5,-0.5,0.5,0.5,TRUE
7,67,4,-0.5,-0.5,0.5,0.5,TRUE
7,68,1,-0.5,-0.5,0.5,0.5,TRUE
7,68,2,-0.5,-0.5,0.5,0.5,TRUE
7,68,3,-0.5,-0.5,0.5,0.5,TRUE
7,68,4,-0.5,-0.5,0.5,0.5,TRUE
7,69,1,-0.5,-0.5,0.5,0.5,TRUE
7,69,2,-0.5,-0.5,0.5,0.5,TRUE
7,69,3,-0.5,-0.5,0.5,0.5,TRUE
7,69,4,-0.5,-0.5,0.5,0.5,TRUE
7,70,1,-0.5,-0.5,0.5,0.5,TRUE
7,70,2,-0.5,-0.5,0.5,0.5,TRUE
7,70,3,-0.5,-0.5,0.5,0.5,TRUE
7,70,4,-0.5,-0.5,0.5,0.5,TRUE
7,71,1,0.5,-0.5,0.5,0.5,TRUE
7,71,2,0.5,-0.5,0.5,0.5,TRUE
7,71,3,0.5,-0.5,0.5,0.5,TRUE
7,71,4,0.5,-0.5,0.5,0.5,TRUE
7,72,1,0.5,-0.5,0.5,0.5,TRUE
7,72,2,0.5,-0.5,0.5,0.5,TRUE
7,72,3,0.5,-0.5,0.5,0.5,TRUE
7,72,4,0.5,-0.5,0.5,0.5,TRUE
7,73,1,0.5,-0.5,0.5,0.5,TRUE
7,73,2,0.5,-0.5,0.5,0.5,TRUE
7,73,3,0.5,-0.5,0.5,0.5,TRUE
7,73,4,0.5,-0.5,0.5,0.5,FALSE
7,74,1,0.5,-0.5,0.5,0.5,TRUE
7,74,2,0.5,-0.5,0.5,0.5,TRUE
7,74,3,0.5,-0.5,0.5,0.5,TRUE
7,74,4,0.5,-0.5,0.5,0.5,TRUE
7,75,1,0.5,-0.5,0.5,0.5,TRUE
7,75,2,0.5,-0.5,0.5,0.5,TRUE
7,75,3,0.5,-0.5,0.5,0.5,FALSE
7,75,4,0.5,-0.5,0.5,0.5,FALSE
7,76,1,-0.5,-0.5,0.5,0.5,TRUE
7,76,2,-0.5,-0.5,0.5,0.5,TRUE
7,76,3,-0.5,-0.5,0.5,0.5,TRUE
7,76,4,-0.5,-0.5,0.5,0.5,TRUE
7,77,1,-0.5,-0.5,0.5,0.5,TRUE
7,77,2,-0.5,-0.5,0.5,0.5,TRUE
7,77,3,-0.5,-0.5,0.5,0.5,TRUE
7,77,4,-0.5,-0.5,0.5,0.5,TRUE
7,78,1,-0.5,-0.5,0.5,0.5,TRUE
7,78,2,-0.5,-0.5,0.5,0.5,TRUE
7,78,3,-0.5,-0.5,0.5,0.5,TRUE
7,78,4,-0.5,-0.5,0.5,0.5,TRUE
7,79,1,-0.5,-0.5,0.5,0.5,TRUE
7,79,2,-0.5,-0.5,0.5,0.5,TRUE
7,79,3,-0.5,-0.5,0.5,0.5,TRUE
7,79,4,-0.5,-0.5,0.5,0.5,TRUE
7,80,1,-0.5,-0.5,0.5,0.5,TRUE
7,80,2,-0.5,-0.5,0.5,0.5,TRUE
7,80,3,-0.5,-0.5,0.5,0.5,TRUE
7,80,4,-0.5,-0.5,0.5,0.5,TRUE
7,81,1,0.5,-0.5,0.5,0.5,TRUE
7,81,2,0.5,-0.5,0.5,0.5,TRUE
7,81,3,0.5,-0.5,0.5,0.5,TRUE
7,81,4,0.5,-0.5,0.5,0.5,TRUE
7,82,1,0.5,-0.5,0.5,0.5,TRUE
7,82,2,0.5,-0.5,0.5,0.5,TRUE
7,82,3,0.5,-0.5,0.5,0.5,TRUE
7,82,4,0.5,-0.5,0.5,0.5,TRUE
7,83,1,0.5,-0.5,0.5,0.5,TRUE
7,83,2,0.5,-0.5,0.5,0.5,TRUE
7,83,3,0.5,-0.5,0.5,0.5,TRUE
7,83,4,0.5,-0.5,0.5,0.5,TRUE
7,84,1,0.5,-0.5,0.5,0.5,TRUE
7,84,2,0.5,-0.5,0.5,0.5,TRUE
7,84,3,0.5,-0.5,0.5,0.5,TRUE
7,84,4,0.5,-0.5,0.5,0.5,TRUE
7,85,1,0.5,-0.5,0.5,0.5,TRUE
7,85,2,0.5,-0.5,0.5,0.5,TRUE
7,85,3,0.5,-0.5,0.5,0.5,TRUE
7,85,4,0.5,-0.5,0.5,0.5,TRUE
7,86,1,-0.5,-0.5,0.5,0.5,TRUE
7,86,2,-0.5,-0.5,0.5,0.5,TRUE
7,86,3,-0.5,-0.5,0.5,0.5,FALSE
7,86,4,-0.5,-0.5,0.5,0.5,TRUE
7,87,1,-0.5,-0.5,0.5,0.5,FALSE
7,87,2,-0.5,-0.5,0.5,0.5,TRUE
7,87,3,-0.5,-0.5,0.5,0.5,TRUE
7,87,4,-0.5,-0.5,0.5,0.5,TRUE
7,88,1,-0.5,-0.5,0.5,0.5,TRUE
7,88,2,-0.5,-0.5,0.5,0.5,TRUE
7,88,3,-0.5,-0.5,0.5,0.5,FALSE
7,88,4,-0.5,-0.5,0.5,0.5,FALSE
7,89,1,-0.5,-0.5,0.5,0.5,FALSE
7,89,2,-0.5,-0.5,0.5,0.5,TRUE
7,89,3,-0.5,-0.5,0.5,0.5,TRUE
7,89,4,-0.5,-0.5,0.5,0.5,TRUE
7,90,1,-0.5,-0.5,0.5,0.5,TRUE
7,90,2,-0.5,-0.5,0.5,0.5,TRUE
7,90,3,-0.5,-0.5,0.5,0.5,FALSE
7,90,4,-0.5,-0.5,0.5,0.5,FALSE
7,91,1,0.5,-0.5,0.5,0.5,FALSE
7,91,2,0.5,-0.5,0.5,0.5,TRUE
7,91,3,0.5,-0.5,0.5,0.5,FALSE
7,91,4,0.5,-0.5,0.5,0.5,TRUE
7,92,1,0.5,-0.5,0.5,0.5,FALSE
7,92,2,0.5,-0.5,0.5,0.5,FALSE
7,92,3,0.5,-0.5,0.5,0.5,FALSE
7,92,4,0.5,-0.5,0.5,0.5,FALSE
7,93,1,0.5,-0.5,0.5,0.5,FALSE
7,93,2,0.5,-0.5,0.5,0.5,FALSE
7,93,3,0.5,-0.5,0.5,0.5,FALSE
7,93,4,0.5,-0.5,0.5,0.5,FALSE
7,94,1,0.5,-0.5,0.5,0.5,FALSE
7,94,2,0.5,-0.5,0.5,0.5,FALSE
7,94,3,0.5,-0.5,0.5,0.5,FALSE
7,94,4,0.5,-0.5,0.5,0.5,FALSE
7,95,1,0.5,-0.5,0.5,0.5,FALSE
7,95,2,0.5,-0.5,0.5,0.5,FALSE
7,95,3,0.5,-0.5,0.5,0.5,FALSE
7,95,4,0.5,-0.5,0.5,0.5,FALSE
7,96,1,-0.5,-0.5,0.5,0.5,TRUE
7,96,2,-0.5,-0.5,0.5,0.5,TRUE
7,96,3,-0.5,-0.5,0.5,0.5,TRUE
7,96,4,-0.5,-0.5,0.5,0.5,TRUE
7,97,1,-0.5,-0.5,0.5,0.5,TRUE
7,97,2,-0.5,-0.5,0.5,0.5,TRUE
7,97,3,-0.5,-0.5,0.5,0.5,TRUE
7,97,4,-0.5,-0.5,0.5,0.5,TRUE
7,98,1,-0.5,-0.5,0.5,0.5,TRUE
7,98,2,-0.5,-0.5,0.5,0.5,TRUE
7,98,3,-0.5,-0.5,0.5,0.5,TRUE
7,98,4,-0.5,-0.5,0.5,0.5,TRUE
7,99,1,-0.5,-0.5,0.5,0.5,TRUE
7,99,2,-0.5,-0.5,0.5,0.5,TRUE
7,99,3,-0.5,-0.5,0.5,0.5,TRUE
7,99,4,-0.5,-0.5,0.5,0.5,TRUE
7,100,1,-0.5,-0.5,0.5,0.5,TRUE
7,100,2,-0.5,-0.5,0.5,0.5,TRUE
7,100,3,-0.5,-0.5,0.5,0.5,TRUE
7,100,4,-0.5,-0.5,0.5,0.5,TRUE
7,101,1,0.5,-0.5,0.5,-0.5,FALSE
7,101,2,0.5,-0.5,0.5,-0.5,FALSE
7,101,3,0.5,-0.5,0.5,-0.5,FALSE
7,101,4,0.5,-0.5,0.5,-0.5,FALSE
7,102,1,0.5,-0.5,0.5,-0.5,FALSE
7,102,2,0.5,-0.5,0.5,-0.5,FALSE
7,102,3,0.5,-0.5,0.5,-0.5,FALSE
7,102,4,0.5,-0.5,0.5,-0.5,FALSE
7,103,1,0.5,-0.5,0.5,-0.5,FALSE
7,103,2,0.5,-0.5,0.5,-0.5,FALSE
7,103,3,0.5,-0.5,0.5,-0.5,FALSE
7,103,4,0.5,-0.5,0.5,-0.5,FALSE
7,104,1,0.5,-0.5,0.5,-0.5,FALSE
7,104,2,0.5,-0.5,0.5,-0.5,FALSE
7,104,3,0.5,-0.5,0.5,-0.5,FALSE
7,104,4,0.5,-0.5,0.5,-0.5,FALSE
7,105,1,0.5,-0.5,0.5,-0.5,FALSE
7,105,2,0.5,-0.5,0.5,-0.5,FALSE
7,105,3,0.5,-0.5,0.5,-0.5,FALSE
7,105,4,0.5,-0.5,0.5,-0.5,FALSE
7,106,1,-0.5,-0.5,0.5,-0.5,TRUE
7,106,2,-0.5,-0.5,0.5,-0.5,TRUE
7,106,3,-0.5,-0.5,0.5,-0.5,TRUE
7,106,4,-0.5,-0.5,0.5,-0.5,TRUE
7,107,1,-0.5,-0.5,0.5,-0.5,TRUE
7,107,2,-0.5,-0.5,0.5,-0.5,TRUE
7,107,3,-0.5,-0.5,0.5,-0.5,TRUE
7,107,4,-0.5,-0.5,0.5,-0.5,TRUE
7,108,1,-0.5,-0.5,0.5,-0.5,TRUE
7,108,2,-0.5,-0.5,0.5,-0.5,TRUE
7,108,3,-0.5,-0.5,0.5,-0.5,TRUE
7,108,4,-0.5,-0.5,0.5,-0.5,TRUE
7,109,1,-0.5,-0.5,0.5,-0.5,TRUE
7,109,2,-0.5,-0.5,0.5,-0.5,TRUE
7,109,3,-0.5,-0.5,0.5,-0.5,TRUE
7,109,4,-0.5,-0.5,0.5,-0.5,TRUE
7,110,1,-0.5,-0.5,0.5,-0.5,TRUE
7,110,2,-0.5,-0.5,0.5,-0.5,TRUE
7,110,3,-0.5,-0.5,0.5,-0.5,FALSE
7,110,4,-0.5,-0.5,0.5,-0.5,FALSE
7,111,1,0.5,-0.5,0.5,-0.5,TRUE
7,111,2,0.5,-0.5,0.5,-0.5,TRUE
7,111,3,0.5,-0.5,0.5,-0.5,TRUE
7,111,4,0.5,-0.5,0.5,-0.5,TRUE
7,112,1,0.5,-0.5,0.5,-0.5,TRUE
7,112,2,0.5,-0.5,0.5,-0.5,TRUE
7,112,3,0.5,-0.5,0.5,-0.5,TRUE
7,112,4,0.5,-0.5,0.5,-0.5,TRUE
7,113,1,0.5,-0.5,0.5,-0.5,FALSE
7,113,2,0.5,-0.5,0.5,-0.5,FALSE
7,113,3,0.5,-0.5,0.5,-0.5,FALSE
7,113,4,0.5,-0.5,0.5,-0.5,FALSE
7,114,1,0.5,-0.5,0.5,-0.5,TRUE
7,114,2,0.5,-0.5,0.5,-0.5,TRUE
7,114,3,0.5,-0.5,0.5,-0.5,TRUE
7,114,4,0.5,-0.5,0.5,-0.5,TRUE
7,115,1,0.5,-0.5,0.5,-0.5,FALSE
7,115,2,0.5,-0.5,0.5,-0.5,FALSE
7,115,3,0.5,-0.5,0.5,-0.5,FALSE
7,115,4,0.5,-0.5,0.5,-0.5,FALSE
7,116,1,-0.5,-0.5,0.5,-0.5,TRUE
7,116,2,-0.5,-0.5,0.5,-0.5,TRUE
7,116,3,-0.5,-0.5,0.5,-0.5,TRUE
7,116,4,-0.5,-0.5,0.5,-0.5,TRUE
7,117,1,-0.5,-0.5,0.5,-0.5,TRUE
7,117,2,-0.5,-0.5,0.5,-0.5,TRUE
7,117,3,-0.5,-0.5,0.5,-0.5,TRUE
7,117,4,-0.5,-0.5,0.5,-0.5,TRUE
7,118,1,-0.5,-0.5,0.5,-0.5,TRUE
7,118,2,-0.5,-0.5,0.5,-0.5,TRUE
7,118,3,-0.5,-0.5,0.5,-0.5,TRUE
7,118,4,-0.5,-0.5,0.5,-0.5,TRUE
7,119,1,-0.5,-0.5,0.5,-0.5,TRUE
7,119,2,-0.5,-0.5,0.5,-0.5,TRUE
7,119,3,-0.5,-0.5,0.5,-0.5,TRUE
7,119,4,-0.5,-0.5,0.5,-0.5,TRUE
7,120,1,-0.5,-0.5,0.5,-0.5,TRUE
7,120,2,-0.5,-0.5,0.5,-0.5,TRUE
7,120,3,-0.5,-0.5,0.5,-0.5,TRUE
7,120,4,-0.5,-0.5,0.5,-0.5,TRUE
8,1,1,0.5,-0.5,-0.5,0.5,TRUE
8,1,2,0.5,-0.5,-0.5,0.5,TRUE
8,1,3,0.5,-0.5,-0.5,0.5,TRUE
8,1,4,0.5,-0.5,-0.5,0.5,TRUE
8,2,1,0.5,-0.5,-0.5,0.5,TRUE
8,2,2,0.5,-0.5,-0.5,0.5,TRUE
8,2,3,0.5,-0.5,-0.5,0.5,TRUE
