"subject","item","target_response","adverb","seen_in_training","data_source","response","log.RT","correct","voice","mask_added_tokens","stop_at","linear","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n"
"2","3","Subject target","typically","Seen","human","[subj]",7.80954132465341,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","13","Subject target","usually","Seen","human","[subj]",7.60887062919126,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","83","Object target","typically","Seen","human","[obj]",7.73280753042202,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","14","Subject target","always","Seen","human","[subj]",7.66340766489348,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","39","Subject target","usually","Seen","human","[obj]",7.82843635915759,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","102","Object target","usually","Unseen","human","[obj]",7.84424071814181,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","104","Object target","often","Unseen","human","[obj]",7.80384330353877,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","30","Subject target","usually","Seen","human","[obj]",7.82564473221999,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","19","Subject target","often","Seen","human","[obj]",7.90211754627645,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","34","Subject target","typically","Seen","human","[subj]",7.86365126544865,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","31","Subject target","usually","Seen","human","[subj]",7.6434829070772,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","94","Object target","always","Seen","human","[obj]",7.60240133566582,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","62","Object target","usually","Seen","human","[obj]",7.67461749736436,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","105","Object target","typically","Unseen","human","[obj]",7.75790620835175,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","89","Object target","always","Seen","human","[subj]",7.85670679309584,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","66","Object target","usually","Seen","human","[subj]",7.60936653795421,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","70","Object target","usually","Seen","human","[subj]",8.39795910349254,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","58","Subject target","always","Unseen","human","[obj]",7.75276480885133,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,-0.5,-0.5
"2","67","Object target","always","Seen","human","[subj]",7.86940171257709,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","5","Subject target","always","Seen","human","[subj]",7.93343838762749,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","75","Object target","usually","Seen","human","[obj]",7.71289096149013,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","77","Object target","often","Seen","human","[subj]",7.743269700829,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","87","Object target","typically","Seen","human","[subj]",7.87245515006398,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","81","Object target","always","Seen","human","[obj]",8.20930841164694,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","108","Object target","often","Unseen","human","[subj]",7.70255611326858,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","116","Object target","always","Unseen","human","[subj]",7.80261806344267,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","28","Subject target","often","Seen","human","[obj]",7.67322312112171,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","33","Subject target","often","Seen","human","[subj]",7.54327334670545,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","91","Object target","often","Seen","human","[obj]",7.66528471847135,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","88","Object target","usually","Seen","human","[subj]",7.75233516330229,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","63","Object target","always","Seen","human","[obj]",7.72885582385254,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","35","Subject target","usually","Seen","human","[subj]",7.7445698093545,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","53","Subject target","usually","Unseen","human","[subj]",7.84149292446001,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,0.5,-0.5
"2","69","Object target","typically","Seen","human","[subj]",7.73455884435476,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","119","Object target","usually","Unseen","human","[subj]",8.21716859576607,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","120","Object target","always","Unseen","human","[subj]",8.55622157838371,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","32","Subject target","always","Seen","human","[subj]",7.83913164827433,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","26","Subject target","usually","Seen","human","[obj]",7.71333788887187,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","27","Subject target","always","Seen","human","[obj]",7.67786350067821,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","80","Object target","always","Seen","human","[subj]",7.63094658089046,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","16","Subject target","typically","Seen","human","[obj]",7.84658997529119,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","85","Object target","always","Seen","human","[obj]",8.02059914989697,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","41","Subject target","always","Unseen","human","[subj]",7.99598047476376,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,0.5,-0.5
"2","73","Object target","often","Seen","human","[obj]",7.69757534680234,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","111","Object target","usually","Unseen","human","[obj]",7.72929567431048,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","72","Object target","always","Seen","human","[obj]",7.60787807327851,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","48","Subject target","usually","Unseen","human","[obj]",7.71020519443253,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,-0.5,-0.5
"2","8","Subject target","usually","Seen","human","[obj]",7.46336304552002,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","10","Subject target","often","Seen","human","[obj]",7.57967882309046,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","101","Object target","typically","Unseen","human","[obj]",7.68982866873648,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","107","Object target","always","Unseen","human","[subj]",7.56060116276856,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","37","Subject target","often","Seen","human","[obj]",7.69893619981345,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","9","Subject target","always","Seen","human","[obj]",7.61628356158038,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","25","Subject target","typically","Seen","human","[subj]",7.60389796852188,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,0.5,-0.5
"2","90","Object target","often","Seen","human","[subj]",7.61480536471107,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","74","Object target","typically","Seen","human","[obj]",7.75362354655975,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","6","Subject target","often","Seen","human","[obj]",7.73193072194849,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","78","Object target","typically","Seen","human","[subj]",7.70345904786717,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","68","Object target","often","Seen","human","[subj]",8.35913488675796,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","114","Object target","typically","Unseen","human","[obj]",7.79069603117474,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","54","Subject target","always","Unseen","human","[subj]",7.89618060861549,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,0.5,-0.5
"2","115","Object target","usually","Unseen","human","[obj]",7.65539064482615,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","100","Object target","typically","Seen","human","[subj]",7.83834331555712,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"2","49","Subject target","always","Unseen","human","[obj]",7.78613643778307,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,-0.5,-0.5
"2","93","Object target","usually","Seen","human","[obj]",7.90617884039481,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","118","Object target","typically","Unseen","human","[subj]",7.86825426552061,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,-0.5,-0.5
"2","59","Subject target","often","Unseen","human","[obj]",7.79193595693806,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,-0.5,-0.5
"2","17","Subject target","usually","Seen","human","[obj]",7.69712131728263,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,-0.5,0.5,-0.5,-0.5
"2","92","Object target","typically","Seen","human","[obj]",7.76472054477148,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","113","Object target","often","Unseen","human","[obj]",7.70029520342012,TRUE,"SVO active","Don't mask blork","convergence","Linear",-0.5,0.5,0.5,0.5,-0.5
"2","50","Subject target","often","Unseen","human","[obj]",7.95050243480885,FALSE,"OVS passive","Don't mask blork","convergence","Linear",-0.5,-0.5,0.5,-0.5,-0.5
"2","82","Object target","often","Seen","human","[obj]",7.81116338502528,TRUE,"SVO active","Don't mask blork","convergence","Linear",0.5,0.5,0.5,0.5,-0.5
"2","96","Object target","typically","Seen","human","[subj]",7.69848278788095,FALSE,"OVS passive","Don't mask blork","convergence","Linear",0.5,0.5,0.5,-0.5,-0.5
"3","68","Object target","often","Seen","human","[obj]",8.67726913926287,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","76","Object target","always","Seen","human","[obj]",8.95828281049733,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","90","Object target","often","Seen","human","[obj]",8.58988587680968,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","32","Subject target","always","Seen","human","[subj]",8.71719093322313,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","24","Subject target","often","Seen","human","[subj]",8.71899052471085,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","73","Object target","often","Seen","human","[obj]",8.86248357648833,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,0.5,0.5
"3","102","Object target","usually","Unseen","human","[obj]",8.73681053295389,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,0.5,0.5
"3","39","Subject target","usually","Seen","human","[subj]",8.53208180390999,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,-0.5,0.5
"3","14","Subject target","always","Seen","human","[subj]",8.87598589132597,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","30","Subject target","usually","Seen","human","[subj]",8.46019946989612,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,-0.5,0.5
"3","96","Object target","typically","Seen","human","[obj]",8.16735198705607,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","11","Subject target","often","Seen","human","[subj]",8.72648119644001,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","93","Object target","usually","Seen","human","[obj]",9.04735074348172,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,0.5,0.5
"3","56","Subject target","typically","Unseen","human","[subj]",8.34355383500512,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,-0.5,0.5,-0.5,0.5
"3","113","Object target","often","Unseen","human","[obj]",8.3091845276863,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,0.5,0.5
"3","89","Object target","always","Seen","human","[obj]",8.4292359126571,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","98","Object target","always","Seen","human","[obj]",8.37953902611744,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","52","Subject target","typically","Unseen","human","[subj]",8.88557929128298,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,-0.5,0.5,0.5,0.5
"3","59","Subject target","often","Unseen","human","[subj]",8.63533171943328,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,-0.5,0.5,-0.5,0.5
"3","2","Subject target","often","Seen","human","[subj]",8.77090474429687,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","117","Object target","often","Unseen","human","[obj]",8.51899157335762,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,-0.5,0.5
"3","12","Subject target","typically","Seen","human","[subj]",8.70665585636156,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","99","Object target","often","Seen","human","[obj]",8.30276158070405,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","116","Object target","always","Unseen","human","[obj]",8.74687531957003,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,-0.5,0.5
"3","77","Object target","often","Seen","human","[obj]",8.35819745992578,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","43","Subject target","typically","Unseen","human","[subj]",8.85794198480471,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,-0.5,0.5,0.5,0.5
"3","33","Subject target","often","Seen","human","[subj]",7.94590959861313,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","111","Object target","usually","Unseen","human","[obj]",8.71358200542163,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,0.5,0.5
"3","31","Subject target","usually","Seen","human","[subj]",8.14002395246292,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,0.5,0.5
"3","70","Object target","usually","Seen","human","[obj]",8.11552088154677,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","19","Subject target","often","Seen","human","[subj]",8.28475659319044,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,-0.5,0.5
"3","18","Subject target","always","Seen","human","[subj]",8.12799505577195,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,-0.5,0.5
"3","16","Subject target","typically","Seen","human","[subj]",8.606485298895,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,0.5,-0.5,0.5
"3","101","Object target","typically","Unseen","human","[obj]",8.02387999273488,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,0.5,0.5,0.5
"3","44","Subject target","usually","Unseen","human","[subj]",8.92492240117747,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,-0.5,0.5,0.5,0.5
"3","88","Object target","usually","Seen","human","[obj]",8.04942705711069,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,-0.5,0.5
"3","82","Object target","often","Seen","human","[obj]",8.54169066301663,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,0.5,0.5
"3","63","Object target","always","Seen","human","[obj]",8.09742629859721,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,0.5,0.5,0.5
